CustomerID,customer_order_count,customer_total_revenue,customer_avg_order_value,customer_first_order_date,customer_last_order_date,customer_active_months,customer_total_quantity,customer_unique_products,customer_line_count,customer_country_count,primary_country,customer_active_days,value_tier
13270,1,590.0,590.0,2010-12-08 14:53:00,2010-12-08 14:53:00,1,200,1,1,1,United Kingdom,0,Medium Value
13271,1,211.49,211.49,2011-11-02 14:31:00,2011-11-02 14:31:00,1,240,79,87,1,United Kingdom,0,Low Value
13272,2,276.56,138.28,2011-09-11 12:06:00,2011-11-08 14:00:00,2,96,15,15,1,United Kingdom,58,Low Value
13273,1,138.98,138.98,2011-08-18 14:02:00,2011-08-18 14:02:00,1,153,16,16,1,United Kingdom,0,Low Value
13276,2,590.93,295.47,2011-09-01 10:03:00,2011-10-07 12:44:00,2,161,30,30,1,United Kingdom,36,Medium Value
13277,4,258.4,64.6,2011-07-29 10:06:00,2011-11-24 09:21:00,3,176,5,8,1,United Kingdom,117,Low Value
13278,1,542.73,542.73,2011-10-30 11:49:00,2011-10-30 11:49:00,1,537,46,46,1,United Kingdom,0,Medium Value
13279,1,137.75,137.75,2011-09-22 17:24:00,2011-09-22 17:24:00,1,73,9,9,1,United Kingdom,0,Low Value
13280,3,798.46,266.15,2011-01-06 17:10:00,2011-08-09 13:14:00,2,518,67,82,1,United Kingdom,214,Medium Value
13282,3,1132.14,377.38,2011-05-03 12:03:00,2011-11-21 15:33:00,3,307,29,37,1,United Kingdom,202,Medium Value
13283,2,93.66,46.83,2011-06-07 12:39:00,2011-10-11 09:50:00,2,90,7,7,1,United Kingdom,125,Low Value
13284,1,201.19,201.19,2011-01-13 09:23:00,2011-01-13 09:23:00,1,91,13,13,1,United Kingdom,0,Low Value
13285,4,2709.12,677.28,2011-02-22 17:13:00,2011-11-16 13:19:00,4,2051,157,187,1,United Kingdom,266,High Value
13291,1,361.11,361.11,2011-07-07 10:36:00,2011-07-07 10:36:00,1,233,41,42,1,United Kingdom,0,Medium Value
13292,2,578.94,289.47,2011-02-28 15:00:00,2011-11-01 10:04:00,2,347,29,31,1,United Kingdom,245,Medium Value
13294,2,873.74,436.87,2011-04-04 12:37:00,2011-06-03 08:54:00,2,453,48,54,1,United Kingdom,59,Medium Value
13295,1,201.2,201.2,2010-12-15 11:21:00,2010-12-15 11:21:00,1,82,10,10,1,United Kingdom,0,Low Value
13296,1,87.4,87.4,2011-07-25 13:46:00,2011-07-25 13:46:00,1,78,5,5,1,United Kingdom,0,Low Value
13297,4,2089.85,522.46,2011-10-03 15:08:00,2011-12-02 09:32:00,3,963,52,59,1,United Kingdom,59,High Value
13298,1,360.0,360.0,2011-12-08 13:11:00,2011-12-08 13:11:00,1,96,2,2,1,United Kingdom,0,Medium Value
13299,1,142.5,142.5,2011-03-16 12:55:00,2011-03-16 12:55:00,1,30,5,5,1,United Kingdom,0,Low Value
13300,1,371.89,371.89,2011-06-23 13:09:00,2011-06-23 13:09:00,1,203,20,20,1,United Kingdom,0,Medium Value
13301,4,618.09,154.52,2011-02-20 13:13:00,2011-08-28 11:25:00,4,345,75,81,1,United Kingdom,188,Medium Value
13302,1,63.75,63.75,2011-07-07 17:56:00,2011-07-07 17:56:00,1,5,1,1,1,United Kingdom,0,Low Value
13304,1,300.42,300.42,2010-12-23 14:35:00,2010-12-23 14:35:00,1,238,21,21,1,United Kingdom,0,Low Value
13305,10,2000.86,200.09,2010-12-02 12:10:00,2011-12-05 15:15:00,9,1232,50,81,1,United Kingdom,368,Medium Value
13307,1,15.0,15.0,2011-08-11 17:14:00,2011-08-11 17:14:00,1,4,1,1,1,United Kingdom,0,Low Value
13308,3,1385.51,461.84,2011-05-20 13:13:00,2011-11-17 09:31:00,3,843,49,54,1,United Kingdom,180,Medium Value
13309,5,1456.79,291.36,2011-02-04 12:29:00,2011-12-02 16:34:00,5,1544,82,107,1,United Kingdom,301,Medium Value
13310,3,1132.03,377.34,2011-01-19 14:50:00,2011-11-11 17:23:00,3,587,65,72,1,United Kingdom,296,Medium Value
13311,2,598.57,299.29,2011-07-12 14:26:00,2011-12-05 12:55:00,2,305,25,26,1,United Kingdom,145,Medium Value
13313,5,1555.32,311.06,2011-01-04 10:00:00,2011-11-17 16:48:00,4,851,47,78,1,United Kingdom,317,Medium Value
13314,3,775.94,258.65,2011-09-27 10:20:00,2011-12-08 12:29:00,3,560,55,62,1,United Kingdom,72,Medium Value
13316,4,5732.93,1433.23,2011-03-30 13:01:00,2011-11-02 13:40:00,4,5508,66,86,1,United Kingdom,217,High Value
13317,6,2273.68,378.95,2010-12-16 09:22:00,2011-10-04 13:35:00,4,1035,100,124,1,United Kingdom,292,High Value
13318,3,640.76,213.59,2011-11-02 13:26:00,2011-12-08 18:51:00,2,304,14,20,1,United Kingdom,36,Medium Value
13319,26,10845.55,417.14,2010-12-09 10:04:00,2011-12-04 13:34:00,13,4724,209,476,1,United Kingdom,360,High Value
13320,4,1532.2,383.05,2011-05-10 10:29:00,2011-09-22 18:07:00,3,1086,77,105,1,United Kingdom,135,Medium Value
13321,2,567.36,283.68,2011-09-14 15:18:00,2011-09-28 15:24:00,1,372,10,11,1,United Kingdom,14,Medium Value
13322,1,199.48,199.48,2011-11-22 14:21:00,2011-11-22 14:21:00,1,117,25,25,1,United Kingdom,0,Low Value
13323,5,787.85,157.57,2011-09-16 13:23:00,2011-12-06 17:12:00,3,175,6,21,1,United Kingdom,81,Medium Value
13324,10,7121.95,712.2,2010-12-14 09:50:00,2011-11-03 16:28:00,6,5205,25,75,1,United Kingdom,324,High Value
13325,1,675.3,675.3,2011-09-19 10:36:00,2011-09-19 10:36:00,1,240,12,12,1,United Kingdom,0,Medium Value
13327,8,3627.77,453.47,2010-12-09 15:32:00,2011-11-01 10:21:00,7,1600,74,108,1,United Kingdom,326,High Value
13328,1,1308.48,1308.48,2011-01-27 15:22:00,2011-01-27 15:22:00,1,680,17,17,1,United Kingdom,0,Medium Value
13329,2,789.0,394.5,2010-12-08 10:11:00,2011-11-08 10:29:00,2,463,16,17,1,United Kingdom,335,Medium Value
13330,3,1140.93,380.31,2011-01-28 10:08:00,2011-09-08 12:27:00,3,751,37,53,1,United Kingdom,223,Medium Value
13332,1,350.9,350.9,2011-11-25 13:30:00,2011-11-25 13:30:00,1,179,21,21,1,United Kingdom,0,Medium Value
13334,3,3502.32,1167.44,2011-02-07 11:42:00,2011-09-18 15:21:00,3,1764,207,265,1,United Kingdom,223,High Value
13336,1,795.12,795.12,2011-09-23 14:05:00,2011-09-23 14:05:00,1,559,51,51,1,United Kingdom,0,Medium Value
13338,1,487.02,487.02,2011-07-05 09:06:00,2011-07-05 09:06:00,1,256,19,19,1,United Kingdom,0,Medium Value
13339,1,860.12,860.12,2011-05-23 08:31:00,2011-05-23 08:31:00,1,326,54,54,1,United Kingdom,0,Medium Value
13340,7,10736.48,1533.78,2011-03-08 11:39:00,2011-10-25 13:15:00,4,5770,128,134,1,United Kingdom,231,High Value
13341,1,775.85,775.85,2011-03-24 09:50:00,2011-03-24 09:50:00,1,301,42,42,1,United Kingdom,0,Medium Value
13343,1,353.43,353.43,2011-06-15 12:24:00,2011-06-15 12:24:00,1,135,19,19,1,United Kingdom,0,Medium Value
13344,3,2511.69,837.23,2011-03-07 10:28:00,2011-10-03 09:45:00,2,952,115,116,1,United Kingdom,209,High Value
13345,1,389.5,389.5,2011-02-25 09:01:00,2011-02-25 09:01:00,1,141,20,20,1,United Kingdom,0,Medium Value
13347,1,341.36,341.36,2011-09-30 13:28:00,2011-09-30 13:28:00,1,205,8,8,1,United Kingdom,0,Low Value
13348,1,233.76,233.76,2011-10-06 17:28:00,2011-10-06 17:28:00,1,136,14,14,1,United Kingdom,0,Low Value
13349,1,247.32,247.32,2011-11-29 08:07:00,2011-11-29 08:07:00,1,225,16,16,1,United Kingdom,0,Low Value
13350,2,979.12,489.56,2011-09-21 13:33:00,2011-11-23 16:33:00,2,287,36,40,1,United Kingdom,63,Medium Value
13351,1,373.94,373.94,2011-10-04 12:55:00,2011-10-04 12:55:00,1,117,16,16,1,United Kingdom,0,Medium Value
13352,1,397.98,397.98,2011-10-10 13:55:00,2011-10-10 13:55:00,1,321,24,24,1,United Kingdom,0,Medium Value
13354,1,743.53,743.53,2011-09-29 13:17:00,2011-09-29 13:17:00,1,604,51,51,1,United Kingdom,0,Medium Value
13355,1,674.7,674.7,2011-08-09 14:48:00,2011-08-09 14:48:00,1,314,32,32,1,United Kingdom,0,Medium Value
13356,1,768.24,768.24,2011-09-20 14:33:00,2011-09-20 14:33:00,1,325,42,42,1,United Kingdom,0,Medium Value
13357,1,609.4,609.4,2011-03-27 13:56:00,2011-03-27 13:56:00,1,321,85,89,1,United Kingdom,0,Medium Value
13358,1,439.03,439.03,2011-03-16 11:52:00,2011-03-16 11:52:00,1,285,29,29,1,United Kingdom,0,Medium Value
13359,1,439.56,439.56,2011-10-07 09:30:00,2011-10-07 09:30:00,1,161,23,23,1,United Kingdom,0,Medium Value
13362,4,3090.74,772.68,2011-02-25 11:33:00,2011-11-30 14:41:00,4,1382,128,166,1,United Kingdom,278,High Value
13363,2,992.5,496.25,2011-10-27 10:46:00,2011-11-22 12:40:00,2,710,47,60,1,United Kingdom,26,Medium Value
13364,1,134.96,134.96,2011-09-29 18:13:00,2011-09-29 18:13:00,1,71,10,10,1,United Kingdom,0,Low Value
13365,2,2225.37,1112.68,2011-05-06 12:00:00,2011-11-06 12:36:00,2,1247,122,128,1,United Kingdom,184,High Value
13366,1,56.16,56.16,2011-10-20 13:37:00,2011-10-20 13:37:00,1,144,1,1,1,United Kingdom,0,Low Value
13368,2,623.4,311.7,2011-01-06 12:32:00,2011-03-28 09:59:00,2,327,29,29,1,United Kingdom,80,Medium Value
13369,1,308.28,308.28,2010-12-09 11:30:00,2010-12-09 11:30:00,1,149,14,14,1,United Kingdom,0,Low Value
13370,1,754.87,754.87,2010-12-03 10:26:00,2010-12-03 10:26:00,1,343,39,39,1,United Kingdom,0,Medium Value
13372,1,378.64,378.64,2011-09-11 12:46:00,2011-09-11 12:46:00,1,159,23,23,1,United Kingdom,0,Medium Value
13373,3,3312.25,1104.08,2011-03-08 14:35:00,2011-10-10 10:51:00,3,1651,135,158,1,United Kingdom,215,High Value
13375,1,778.65,778.65,2011-09-12 10:19:00,2011-09-12 10:19:00,1,442,37,37,1,United Kingdom,0,Medium Value
13376,3,1019.76,339.92,2011-04-19 13:03:00,2011-09-01 16:16:00,3,493,45,53,1,United Kingdom,135,Medium Value
13379,3,572.56,190.85,2011-07-26 12:26:00,2011-11-13 13:45:00,3,601,85,97,1,United Kingdom,110,Medium Value
13381,6,3639.31,606.55,2011-02-14 10:10:00,2011-11-08 11:58:00,6,2029,77,172,1,United Kingdom,267,High Value
13382,1,222.99,222.99,2011-03-04 10:03:00,2011-03-04 10:03:00,1,131,15,15,1,United Kingdom,0,Low Value
13384,7,4151.93,593.13,2011-06-14 12:47:00,2011-11-09 11:04:00,5,2422,123,152,1,United Kingdom,147,High Value
13385,1,534.57,534.57,2011-01-14 09:52:00,2011-01-14 09:52:00,1,281,35,35,1,United Kingdom,0,Medium Value
13388,2,677.1,338.55,2011-07-31 12:52:00,2011-07-31 12:52:00,1,282,35,35,1,United Kingdom,0,Medium Value
13389,3,797.96,265.99,2011-04-21 12:12:00,2011-11-28 14:01:00,3,429,50,51,1,United Kingdom,221,Medium Value
13390,1,544.08,544.08,2011-09-26 08:38:00,2011-09-26 08:38:00,1,224,13,13,1,United Kingdom,0,Medium Value
13391,1,59.8,59.8,2011-05-20 10:50:00,2011-05-20 10:50:00,1,4,1,1,1,United Kingdom,0,Low Value
13394,8,2520.02,315.0,2011-02-03 10:39:00,2011-12-08 11:36:00,8,2392,124,155,1,United Kingdom,308,High Value
13395,1,307.72,307.72,2011-06-07 15:04:00,2011-06-07 15:04:00,1,336,21,21,1,United Kingdom,0,Low Value
13396,2,1360.99,680.5,2011-01-24 13:37:00,2011-11-10 16:59:00,2,600,42,43,1,United Kingdom,290,Medium Value
13397,5,1544.13,308.83,2011-01-04 13:50:00,2011-09-28 10:56:00,5,430,28,38,1,United Kingdom,266,Medium Value
13398,1,457.34,457.34,2011-05-31 13:17:00,2011-05-31 13:17:00,1,281,26,26,1,United Kingdom,0,Medium Value
13402,2,621.23,310.62,2010-12-02 17:12:00,2011-08-04 15:51:00,2,479,32,39,1,United Kingdom,244,Medium Value
13403,1,75.0,75.0,2011-11-22 08:28:00,2011-11-22 08:28:00,1,44,3,3,1,United Kingdom,0,Low Value
13404,2,252.49,126.24,2011-05-11 11:57:00,2011-12-08 15:37:00,2,111,11,11,1,United Kingdom,211,Low Value
13405,3,572.45,190.82,2011-01-26 09:27:00,2011-09-26 17:01:00,3,165,25,27,1,United Kingdom,243,Medium Value
13408,62,28117.04,453.5,2010-12-01 10:39:00,2011-12-08 09:05:00,13,16232,234,478,1,United Kingdom,371,High Value
13410,5,1003.06,200.61,2011-02-21 14:38:00,2011-11-15 15:33:00,5,518,15,28,1,United Kingdom,267,Medium Value
13411,1,213.55,213.55,2011-08-24 13:57:00,2011-08-24 13:57:00,1,72,17,18,1,United Kingdom,0,Low Value
13414,3,1390.5,463.5,2011-02-16 12:13:00,2011-07-29 11:45:00,2,1574,23,24,1,United Kingdom,162,Medium Value
13416,2,712.5,356.25,2011-09-19 14:43:00,2011-10-27 08:56:00,2,142,11,19,1,United Kingdom,37,Medium Value
13417,2,640.83,320.41,2011-05-18 16:26:00,2011-12-05 08:49:00,2,162,26,28,1,United Kingdom,200,Medium Value
13418,18,6127.43,340.41,2010-12-02 10:45:00,2011-11-28 10:23:00,9,3918,223,304,1,United Kingdom,360,High Value
13419,1,221.06,221.06,2011-10-07 12:49:00,2011-10-07 12:49:00,1,275,16,16,1,United Kingdom,0,Low Value
13420,2,159.85,79.92,2011-06-22 11:35:00,2011-07-13 08:48:00,2,101,8,8,1,United Kingdom,20,Low Value
13421,2,1833.71,916.86,2011-02-22 15:46:00,2011-10-30 14:21:00,2,1128,88,102,1,United Kingdom,249,Medium Value
13422,1,2626.3,2626.3,2011-10-06 13:42:00,2011-10-06 13:42:00,1,1326,127,127,1,United Kingdom,0,High Value
13425,3,1624.21,541.4,2011-02-18 08:34:00,2011-08-23 17:13:00,3,1123,66,78,1,United Kingdom,186,Medium Value
13426,10,3641.32,364.13,2010-12-15 12:43:00,2011-12-09 08:59:00,9,2245,103,157,1,United Kingdom,358,High Value
13427,3,582.6,194.2,2011-05-08 15:58:00,2011-11-20 13:02:00,3,545,25,29,1,United Kingdom,195,Medium Value
13428,1,201.78,201.78,2011-11-29 14:20:00,2011-11-29 14:20:00,1,151,70,71,1,United Kingdom,0,Low Value
13429,4,1006.8,251.7,2011-09-25 15:59:00,2011-11-29 09:10:00,3,1390,55,67,1,United Kingdom,64,Medium Value
13430,2,679.45,339.72,2011-09-14 14:26:00,2011-11-21 08:19:00,2,751,48,49,1,United Kingdom,67,Medium Value
13431,2,1269.1,634.55,2011-09-12 11:25:00,2011-10-03 13:49:00,2,672,44,46,1,United Kingdom,21,Medium Value
13434,2,534.24,267.12,2011-09-04 10:35:00,2011-09-26 14:30:00,1,300,9,10,1,United Kingdom,22,Medium Value
13435,7,3809.89,544.27,2011-06-03 17:07:00,2011-12-04 14:45:00,6,2129,68,101,1,United Kingdom,183,High Value
13436,1,196.89,196.89,2011-12-08 10:33:00,2011-12-08 10:33:00,1,76,12,12,1,United Kingdom,0,Low Value
13437,7,3408.06,486.87,2011-06-02 14:30:00,2011-11-25 14:00:00,4,1283,143,167,1,United Kingdom,175,High Value
13439,1,283.71,283.71,2011-03-29 14:20:00,2011-03-29 14:20:00,1,242,54,54,1,United Kingdom,0,Low Value
13441,1,296.64,296.64,2011-09-09 09:38:00,2011-09-09 09:38:00,1,204,13,13,1,United Kingdom,0,Low Value
13447,3,1129.14,376.38,2011-11-04 10:10:00,2011-11-16 13:38:00,1,584,55,59,1,United Kingdom,12,Medium Value
13448,6,3534.69,589.11,2010-12-01 10:52:00,2011-11-23 12:33:00,4,1648,137,194,1,United Kingdom,357,High Value
13449,1,291.88,291.88,2011-11-16 08:28:00,2011-11-16 08:28:00,1,222,19,19,1,United Kingdom,0,Low Value
13450,6,2043.72,340.62,2011-05-05 19:48:00,2011-11-13 11:54:00,5,1982,32,71,1,United Kingdom,191,Medium Value
13451,5,2898.26,579.65,2011-01-09 15:35:00,2011-11-13 15:58:00,5,2128,315,433,1,United Kingdom,308,High Value
13452,2,590.0,295.0,2011-03-14 11:38:00,2011-03-25 14:19:00,1,2,1,2,1,United Kingdom,11,Medium Value
13453,2,356.98,178.49,2011-02-23 09:44:00,2011-06-27 09:34:00,2,134,16,17,1,United Kingdom,123,Medium Value
13455,2,1058.34,529.17,2010-12-08 13:11:00,2011-11-15 11:21:00,2,354,42,46,1,United Kingdom,341,Medium Value
13456,6,1766.72,294.45,2011-05-16 15:34:00,2011-11-22 09:18:00,5,765,43,63,1,United Kingdom,189,Medium Value
13458,14,9646.57,689.04,2010-12-15 12:05:00,2011-12-02 15:29:00,11,5508,242,382,1,United Kingdom,352,High Value
13460,2,183.44,91.72,2011-10-21 09:50:00,2011-11-10 17:17:00,2,286,16,17,1,United Kingdom,20,Low Value
13461,3,1445.0,481.67,2011-06-29 10:23:00,2011-11-01 09:01:00,3,1170,14,27,1,United Kingdom,124,Medium Value
13462,1,151.5,151.5,2011-04-01 11:20:00,2011-04-01 11:20:00,1,62,9,9,1,United Kingdom,0,Low Value
13464,1,674.68,674.68,2011-10-12 15:01:00,2011-10-12 15:01:00,1,403,41,41,1,United Kingdom,0,Medium Value
13466,1,307.9,307.9,2011-06-08 16:39:00,2011-06-08 16:39:00,1,259,17,17,1,United Kingdom,0,Low Value
13467,2,1071.91,535.95,2011-11-03 16:56:00,2011-11-29 10:01:00,1,580,89,98,1,United Kingdom,25,Medium Value
13468,37,5704.97,154.19,2010-12-01 15:08:00,2011-12-08 10:39:00,13,2589,184,302,1,United Kingdom,371,High Value
13470,2,165.0,82.5,2011-08-16 17:06:00,2011-09-01 14:57:00,2,100,7,10,1,United Kingdom,15,Low Value
13471,4,2501.84,625.46,2011-10-23 13:10:00,2011-12-08 15:44:00,3,1583,214,254,1,United Kingdom,46,High Value
13473,2,422.64,211.32,2011-01-11 08:45:00,2011-10-10 11:20:00,2,266,21,21,1,United Kingdom,272,Medium Value
13474,1,226.84,226.84,2011-04-17 13:53:00,2011-04-17 13:53:00,1,129,59,62,1,United Kingdom,0,Low Value
13475,4,1431.78,357.94,2011-02-14 12:36:00,2011-06-01 13:52:00,4,1012,64,86,1,United Kingdom,107,Medium Value
13476,2,1238.47,619.24,2011-03-03 14:43:00,2011-06-14 12:00:00,2,417,56,58,1,United Kingdom,102,Medium Value
13477,6,1454.58,242.43,2011-02-21 12:29:00,2011-11-02 12:04:00,6,1021,57,79,1,United Kingdom,253,Medium Value
13479,2,300.95,150.48,2011-04-19 11:27:00,2011-05-23 10:45:00,2,134,14,15,1,United Kingdom,33,Low Value
13481,5,1804.56,360.91,2011-03-28 09:07:00,2011-10-25 09:07:00,4,1142,98,109,1,United Kingdom,211,Medium Value
13482,1,184.64,184.64,2011-04-21 17:03:00,2011-04-21 17:03:00,1,116,11,11,1,United Kingdom,0,Low Value
13483,1,140.34,140.34,2011-10-05 11:53:00,2011-10-05 11:53:00,1,160,10,10,1,United Kingdom,0,Low Value
13484,1,313.8,313.8,2011-04-12 16:30:00,2011-04-12 16:30:00,1,44,8,8,1,United Kingdom,0,Low Value
13485,1,454.24,454.24,2011-04-20 13:58:00,2011-04-20 13:58:00,1,277,23,23,1,United Kingdom,0,Medium Value
13486,3,1122.41,374.14,2011-07-07 17:19:00,2011-09-22 13:13:00,3,669,69,69,1,United Kingdom,76,Medium Value
13487,3,575.4,191.8,2010-12-21 14:54:00,2011-10-13 12:07:00,3,265,26,34,1,United Kingdom,295,Medium Value
13488,13,8968.31,689.87,2010-12-07 13:01:00,2011-11-22 14:41:00,10,4518,271,422,1,United Kingdom,350,High Value
13489,4,449.52,112.38,2011-02-18 10:42:00,2011-08-26 13:16:00,3,560,11,14,1,United Kingdom,189,Medium Value
13491,10,1215.82,121.58,2010-12-02 14:30:00,2011-10-19 08:32:00,7,903,73,86,1,United Kingdom,320,Medium Value
13492,3,1269.84,423.28,2011-05-09 10:06:00,2011-07-26 14:25:00,2,408,38,50,1,Switzerland,78,Medium Value
13493,2,618.63,309.32,2011-02-25 16:42:00,2011-03-09 15:35:00,2,380,6,8,1,Switzerland,11,Medium Value
13494,1,316.26,316.26,2011-02-01 11:58:00,2011-02-01 11:58:00,1,162,18,18,1,United Kingdom,0,Low Value
13495,5,2044.87,408.97,2010-12-06 15:14:00,2011-12-02 11:21:00,4,829,34,48,1,United Kingdom,360,Medium Value
13496,2,653.33,326.66,2010-12-15 10:17:00,2011-11-29 10:58:00,2,341,28,35,1,United Kingdom,349,Medium Value
13497,2,348.05,174.02,2010-12-06 11:37:00,2011-03-02 09:04:00,2,163,19,19,1,United Kingdom,85,Low Value
13499,5,1159.11,231.82,2011-03-15 08:52:00,2011-11-22 11:21:00,4,1365,31,42,1,United Kingdom,252,Medium Value
13500,3,1166.77,388.92,2011-08-09 12:20:00,2011-11-16 15:35:00,2,609,60,65,1,United Kingdom,99,Medium Value
13501,1,1340.32,1340.32,2011-02-24 18:59:00,2011-02-24 18:59:00,1,560,52,52,1,Switzerland,0,Medium Value
13502,3,292.0,97.33,2011-01-20 09:03:00,2011-11-23 10:39:00,3,264,17,18,1,United Kingdom,307,Low Value
13503,1,216.85,216.85,2011-09-29 13:23:00,2011-09-29 13:23:00,1,248,17,17,1,United Kingdom,0,Low Value
13504,1,295.93,295.93,2011-10-06 13:20:00,2011-10-06 13:20:00,1,178,22,22,1,United Kingdom,0,Low Value
13505,4,4393.63,1098.41,2011-04-21 12:07:00,2011-09-28 11:56:00,4,2486,182,215,1,Switzerland,159,High Value
13506,2,458.52,229.26,2010-12-05 12:15:00,2011-01-27 13:53:00,2,324,26,26,1,United Kingdom,53,Medium Value
13507,4,2479.16,619.79,2011-07-17 11:50:00,2011-12-06 13:13:00,4,1597,146,162,1,United Kingdom,142,High Value
13508,1,110.97,110.97,2011-04-10 11:58:00,2011-04-10 11:58:00,1,24,12,12,1,United Kingdom,0,Low Value
13509,7,979.72,139.96,2011-02-28 13:27:00,2011-12-01 10:10:00,6,1106,27,44,1,United Kingdom,275,Medium Value
13510,4,1791.56,447.89,2011-06-09 09:32:00,2011-12-08 13:46:00,4,1386,86,115,1,United Kingdom,182,Medium Value
13512,1,251.21,251.21,2011-03-24 10:03:00,2011-03-24 10:03:00,1,143,15,15,1,United Kingdom,0,Low Value
13513,1,205.1,205.1,2011-08-05 11:50:00,2011-08-05 11:50:00,1,109,10,10,1,United Kingdom,0,Low Value
13514,1,152.2,152.2,2011-09-27 09:39:00,2011-09-27 09:39:00,1,40,4,4,1,United Kingdom,0,Low Value
13515,4,891.12,222.78,2011-04-06 10:33:00,2011-09-28 11:26:00,4,681,50,59,1,United Kingdom,175,Medium Value
13516,3,1389.41,463.14,2011-04-15 11:06:00,2011-11-18 13:15:00,3,985,43,44,1,United Kingdom,217,Medium Value
13517,3,2128.42,709.47,2011-06-13 08:44:00,2011-10-11 11:43:00,3,1369,125,141,1,United Kingdom,120,High Value
13518,1,627.16,627.16,2011-09-15 10:29:00,2011-09-15 10:29:00,1,382,36,36,1,United Kingdom,0,Medium Value
13519,1,122.75,122.75,2011-09-22 18:24:00,2011-09-22 18:24:00,1,23,8,8,1,United Kingdom,0,Low Value
13520,6,3624.35,604.06,2010-12-03 10:36:00,2011-10-12 10:20:00,6,1649,49,93,1,Switzerland,312,High Value
13521,3,1071.73,357.24,2011-11-29 15:09:00,2011-12-08 13:50:00,2,718,313,418,1,United Kingdom,8,Medium Value
13522,1,125.8,125.8,2011-11-09 15:11:00,2011-11-09 15:11:00,1,44,5,5,1,United Kingdom,0,Low Value
13523,5,3964.88,792.98,2010-12-08 14:22:00,2011-11-06 15:11:00,4,1752,157,172,1,United Kingdom,333,High Value
13524,5,680.18,136.04,2011-05-04 12:26:00,2011-10-30 12:34:00,5,324,17,27,1,United Kingdom,179,Medium Value
13525,2,628.78,314.39,2011-04-05 15:36:00,2011-11-25 12:01:00,2,394,5,6,1,United Kingdom,233,Medium Value
13527,7,2242.36,320.34,2011-01-17 11:17:00,2011-11-06 12:04:00,5,1683,153,217,1,United Kingdom,293,High Value
13529,2,307.76,153.88,2011-05-19 11:50:00,2011-09-22 09:15:00,2,74,15,15,1,United Kingdom,125,Low Value
13531,2,483.8,241.9,2010-12-08 15:03:00,2011-05-18 16:56:00,2,174,17,22,1,United Kingdom,161,Medium Value
13532,1,210.31,210.31,2011-11-06 12:25:00,2011-11-06 12:25:00,1,129,66,66,1,United Kingdom,0,Low Value
13533,3,269.09,89.7,2011-03-17 12:47:00,2011-06-10 11:54:00,2,202,61,75,1,United Kingdom,84,Low Value
13534,25,5870.08,234.8,2010-12-16 15:23:00,2011-12-07 14:52:00,12,2961,119,296,1,United Kingdom,355,High Value
13536,7,3444.39,492.06,2011-09-25 13:30:00,2011-12-08 16:38:00,4,2126,91,178,1,United Kingdom,74,High Value
13538,7,1280.85,182.98,2011-01-28 10:40:00,2011-10-27 16:34:00,7,175,10,25,1,United Kingdom,272,Medium Value
13539,3,631.34,210.45,2011-02-03 15:23:00,2011-09-15 10:18:00,3,320,35,37,1,United Kingdom,223,Medium Value
13544,2,276.06,138.03,2011-04-13 12:09:00,2011-10-31 11:57:00,2,112,76,78,1,United Kingdom,200,Low Value
13546,3,621.09,207.03,2011-05-23 12:14:00,2011-11-27 14:50:00,3,357,72,97,1,United Kingdom,188,Medium Value
13548,2,678.16,339.08,2011-04-10 11:35:00,2011-09-04 14:50:00,2,436,114,123,1,United Kingdom,147,Medium Value
13549,7,918.2,131.17,2011-04-11 13:42:00,2011-11-14 09:20:00,5,458,37,51,1,United Kingdom,216,Medium Value
13551,1,91.8,91.8,2011-01-24 14:46:00,2011-01-24 14:46:00,1,12,4,4,1,United Kingdom,0,Low Value
13552,12,3740.07,311.67,2011-01-28 10:10:00,2011-10-04 15:19:00,7,1417,82,109,1,United Kingdom,249,High Value
13555,4,4098.88,1024.72,2011-05-22 11:06:00,2011-09-27 12:36:00,2,2636,128,135,1,United Kingdom,128,High Value
13557,2,584.06,292.03,2011-03-04 12:14:00,2011-11-11 15:24:00,2,546,31,34,1,United Kingdom,252,Medium Value
13558,4,594.52,148.63,2011-10-02 13:01:00,2011-12-04 11:24:00,3,338,123,169,1,United Kingdom,62,Medium Value
