StockCode,product_description,product_total_quantity,product_total_revenue,product_order_count,product_customer_count,product_country_count,product_avg_unit_price,product_first_sold_date,product_last_sold_date
21662,VINTAGE GLASS COFFEE CADDY,74,416.3,16,14,1,5.92,2010-12-01 13:21:00,2011-08-15 14:17:00
21664,RIDGED GLASS STORAGE JAR CREAM LID,96,342.72,17,15,1,3.73,2010-12-01 12:49:00,2011-10-17 12:22:00
21666,RIDGED GLASS T-LIGHT HOLDER,384,249.6,33,21,3,0.65,2010-12-13 15:12:00,2011-12-06 11:39:00
21667,GLASS CAKE COVER AND PLATE,2,29.9,1,1,1,14.95,2011-01-12 12:31:00,2011-01-12 12:31:00
21668,RED STRIPE CERAMIC DRAWER KNOB,5001,6177.53,333,169,12,1.31,2010-12-01 15:21:00,2011-12-09 11:34:00
21669,BLUE STRIPE CERAMIC DRAWER KNOB,4936,6239.4,351,167,14,1.33,2010-12-02 10:39:00,2011-12-09 11:34:00
21670,BLUE SPOT CERAMIC DRAWER KNOB,3962,4971.22,289,158,10,1.3,2010-12-01 14:41:00,2011-12-09 11:34:00
21671,RED SPOT CERAMIC DRAWER KNOB,4061,5018.65,279,164,14,1.29,2010-12-02 10:39:00,2011-12-07 15:16:00
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,4534,5578.14,307,159,11,1.29,2010-12-01 09:41:00,2011-12-07 12:49:00
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,3971,4929.95,276,154,11,1.3,2010-12-02 10:39:00,2011-12-09 11:34:00
21675,BUTTERFLIES STICKERS,519,442.71,51,45,7,0.94,2010-12-06 10:19:00,2011-12-05 17:17:00
21676,FLOWERS  STICKERS,211,191.05,32,21,4,1.09,2010-12-01 11:45:00,2011-11-30 09:53:00
21677,HEARTS  STICKERS,766,655.0,80,62,6,0.92,2010-12-03 12:24:00,2011-12-01 12:53:00
21678,PAISLEY PATTERN  STICKERS,104,88.4,16,16,3,0.85,2010-12-01 11:45:00,2011-11-25 11:25:00
21679,SKULLS  STICKERS,1054,891.22,87,67,6,0.85,2010-12-02 11:21:00,2011-12-07 13:53:00
21680,WOODLAND  STICKERS,804,683.4,53,43,5,0.85,2010-12-06 15:13:00,2011-12-07 12:41:00
21681,GIANT MEDINA STAMPED METAL BOWL,2,19.9,2,2,1,9.95,2011-02-14 13:19:00,2011-02-22 15:00:00
21682,LARGE MEDINA STAMPED METAL BOWL,177,881.16,50,42,4,5.05,2010-12-05 12:42:00,2011-12-04 13:00:00
21683,MEDIUM MEDINA STAMPED METAL BOWL,297,876.15,48,39,4,2.95,2010-12-05 13:49:00,2011-12-05 16:05:00
21684,SMALL MEDINA STAMPED METAL BOWL,752,565.21,36,27,4,0.89,2010-12-09 09:27:00,2011-12-09 12:31:00
21686,MEDINA STAMPED METAL STOOL,33,1268.35,18,6,1,39.67,2010-12-08 12:08:00,2011-10-02 15:33:00
21688,SILVER PLATE CANDLE BOWL SMALL,316,932.2,39,36,3,2.95,2010-12-01 13:51:00,2011-11-30 09:53:00
21689,SILVER VANILLA  FLOWER CANDLE POT,92,345.0,23,22,2,3.75,2010-12-07 15:39:00,2011-12-06 12:45:00
21690,SILVER  CANDLEPOT JARDIN,22,82.5,7,6,1,3.75,2010-12-01 13:54:00,2011-01-30 15:48:00
21692,SILVER LATTICE VANILLA CANDLE POT,17,63.75,7,7,1,3.75,2010-12-06 12:41:00,2011-02-25 11:56:00
21693,SMALL HAMMERED SILVER CANDLEPOT,346,1020.7,43,40,3,2.95,2010-12-05 16:24:00,2011-12-06 12:45:00
21694,SMALL REGAL  SILVER CANDLEPOT,303,817.05,20,18,2,2.91,2010-12-01 13:51:00,2011-12-05 14:03:00
21695,SMALL SILVER FLOWER CANDLE POT,277,817.15,35,35,3,2.95,2010-12-05 14:25:00,2011-11-30 09:53:00
21696,SMALL SILVER TRELLIS CANDLEPOT,220,649.0,29,27,3,2.95,2010-12-05 13:03:00,2011-11-23 14:35:00
21698,MOCK LOBSTER FRIDGE MAGNET,266,116.62,22,22,4,0.49,2010-12-17 16:53:00,2011-12-07 16:47:00
21700,BIG DOUGHNUT FRIDGE MAGNETS,1266,1076.1,85,58,9,0.85,2010-12-02 14:40:00,2011-12-07 13:46:00
21703,BAG 125g SWIRLY MARBLES,9272,3431.35,243,175,10,0.43,2010-12-01 17:35:00,2011-12-08 19:24:00
21704,BAG 250g SWIRLY MARBLES,5004,3856.38,197,137,9,0.86,2010-12-01 17:35:00,2011-12-08 19:28:00
21705,BAG 500g SWIRLY MARBLES,1377,1299.21,110,89,5,1.51,2010-12-01 11:41:00,2011-12-09 11:26:00
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,228,1129.63,68,53,7,5.08,2010-12-01 11:49:00,2011-12-06 08:55:00
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,120,601.22,47,44,6,5.15,2010-12-15 15:14:00,2011-12-06 08:55:00
21708,FOLDING UMBRELLA CREAM POLKADOT,138,677.5,32,28,4,4.91,2010-12-01 11:49:00,2011-11-28 11:00:00
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,87,430.06,31,30,4,5.09,2010-12-01 17:35:00,2011-11-25 13:40:00
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,84,412.41,31,29,5,5.07,2010-12-01 11:49:00,2011-11-25 11:41:00
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,86,420.1,23,22,2,4.89,2010-12-01 11:49:00,2011-11-24 14:40:00
21713,CITRONELLA CANDLE FLOWERPOT,692,1429.2,125,103,2,2.1,2010-12-06 08:34:00,2011-12-06 12:38:00
21714,CITRONELLA CANDLE GARDEN POT,1079,1348.75,126,106,2,1.25,2010-12-02 15:46:00,2011-12-07 14:12:00
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1141,2736.75,138,116,12,2.52,2010-12-01 12:03:00,2011-12-08 13:50:00
21716,BOYS VINTAGE TIN SEASIDE BUCKET,1190,2880.92,137,112,11,2.55,2010-12-01 12:03:00,2011-12-06 12:59:00
21717,EASTER TIN BUCKET,405,931.95,38,34,5,2.5,2010-12-12 11:44:00,2011-03-22 11:05:00
21718,RED METAL BEACH SPADE,1288,1612.42,143,106,5,1.27,2010-12-01 12:03:00,2011-12-08 13:50:00
21719,LOVELY BONBON STICKER SHEET,301,255.85,34,29,4,0.85,2010-12-02 10:27:00,2011-11-28 13:06:00
21720,CAKE SHOP  STICKER SHEET,57,48.45,8,8,1,0.85,2010-12-06 10:19:00,2011-07-26 09:51:00
21721,CANDY SHOP  STICKER SHEET,175,148.75,20,19,3,0.85,2010-12-03 17:20:00,2011-10-26 13:56:00
21722,SWEET PUDDING STICKER SHEET,65,55.25,15,13,1,0.85,2010-12-02 10:27:00,2011-11-28 13:06:00
21723,ALPHABET HEARTS STICKER SHEET,367,311.95,38,29,5,0.85,2010-12-05 13:00:00,2011-12-05 16:55:00
21724,PANDA AND BUNNIES STICKER SHEET,372,316.2,57,43,4,0.85,2010-12-01 08:45:00,2011-12-08 11:43:00
21725,SWEETIES  STICKERS,274,232.9,32,26,3,0.85,2010-12-06 12:23:00,2011-11-17 14:26:00
21726,MULTI HEARTS  STICKERS,231,196.35,36,29,2,0.85,2010-12-03 17:20:00,2011-12-07 13:35:00
21730,GLASS STAR FROSTED T-LIGHT HOLDER,497,2319.19,119,79,4,4.93,2010-12-01 08:26:00,2011-12-07 16:56:00
21731,RED TOADSTOOL LED NIGHT LIGHT,12863,19831.71,522,266,17,1.66,2010-12-01 08:45:00,2011-12-09 10:46:00
21733,RED HANGING HEART T-LIGHT HOLDER,7749,22595.19,679,385,16,2.95,2010-12-01 09:32:00,2011-12-08 14:38:00
21735,TWO DOOR CURIO CABINET,210,2551.95,82,60,5,12.54,2010-12-02 14:47:00,2011-09-16 13:53:00
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,80,137.22,5,5,1,1.82,2010-12-12 16:14:00,2011-04-06 12:08:00
21738,COSY SLIPPER SHOES SMALL  RED,43,126.85,18,17,2,2.95,2010-12-01 11:49:00,2011-10-20 12:43:00
21739,COSY SLIPPER SHOES SMALL GREEN,141,411.54,48,38,4,2.88,2010-12-01 11:49:00,2011-12-08 13:50:00
21741,COSY SLIPPER SHOES LARGE GREEN,131,386.45,28,27,2,2.95,2010-12-02 12:09:00,2011-11-16 12:08:00
21742,LARGE ROUND WICKER PLATTER,192,1142.4,89,75,2,5.95,2010-12-01 12:49:00,2011-12-08 16:18:00
21743,STAR PORTABLE TABLE LIGHT,274,750.7,31,28,2,2.92,2010-12-01 11:21:00,2011-09-13 11:24:00
21744,SNOWFLAKE PORTABLE TABLE LIGHT,365,1122.19,80,66,4,3.19,2010-12-01 11:21:00,2011-11-24 13:40:00
21745,GAOLERS KEYS DECORATIVE GARDEN,926,3400.94,205,115,7,3.78,2010-12-02 14:26:00,2011-12-07 11:43:00
21746,SMALL RED RETROSPOT WINDMILL,2974,3521.7,185,122,6,1.26,2010-12-06 13:41:00,2011-11-29 08:07:00
21747,SMALL SKULL WINDMILL,437,527.53,42,31,4,1.24,2010-12-19 14:41:00,2011-11-30 14:00:00
21749,LARGE RED RETROSPOT WINDMILL,1900,3645.0,107,80,6,2.07,2010-12-14 16:23:00,2011-11-17 12:55:00
21750,LARGE SKULL WINDMILL,77,161.7,16,15,2,2.1,2011-03-18 13:51:00,2011-10-18 13:29:00
21754,HOME BUILDING BLOCK WORD,2633,15504.51,691,360,12,6.02,2010-12-01 08:34:00,2011-12-08 13:59:00
21755,LOVE BUILDING BLOCK WORD,1923,11398.71,555,337,11,6.02,2010-12-01 08:34:00,2011-12-09 12:00:00
21756,BATH BUILDING BLOCK WORD,778,4644.53,242,168,12,6.04,2010-12-01 08:35:00,2011-12-08 13:22:00
21757,LIGHTHOUSE PRINTED METAL SIGN,6,29.7,3,3,1,4.95,2011-01-09 11:34:00,2011-02-17 12:29:00
21758,VINTAGE SHELLS PRINT,32,202.4,14,13,1,6.41,2011-01-31 15:52:00,2011-11-16 08:53:00
21761,WOOD AND GLASS MEDICINE CABINET,10,299.5,10,10,2,29.95,2010-12-01 15:35:00,2011-12-04 13:20:00
21763,VINTAGE WOODEN BAR STOOL,6,169.75,4,4,1,27.46,2011-01-05 15:56:00,2011-07-06 16:40:00
21769,VINTAGE POST OFFICE CABINET,11,607.65,2,2,1,66.36,2010-12-02 12:18:00,2010-12-07 16:43:00
21770,OPEN CLOSED METAL SIGN,1574,7296.51,341,263,17,4.94,2011-03-24 12:11:00,2011-12-08 17:37:00
21773,DECORATIVE ROSE BATHROOM BOTTLE,920,693.52,59,50,2,1.08,2010-12-07 15:03:00,2011-11-29 14:20:00
21774,DECORATIVE CATS BATHROOM BOTTLE,835,647.03,52,39,6,1.15,2010-12-05 11:57:00,2011-11-29 14:20:00
21775,DECORATIVE FLORE BATHROOM BOTTLE,283,313.91,41,34,3,1.23,2011-01-11 12:20:00,2011-11-29 14:20:00
21777,RECIPE BOX WITH METAL HEART,7,55.65,3,3,1,7.95,2010-12-01 08:34:00,2010-12-01 16:49:00
21781,MA CAMPAGNE CUTLERY BOX,137,1997.55,81,51,4,14.87,2010-12-01 15:35:00,2011-07-10 16:18:00
21784,SHOE SHINE BOX,51,507.45,38,20,2,9.95,2010-12-02 13:08:00,2011-09-01 13:40:00
21785,RAIN PONCHO,410,267.1,4,3,2,0.8,2010-12-05 12:53:00,2011-02-15 14:44:00
21786,POLKADOT RAIN HAT,1586,629.89,88,55,8,0.46,2010-12-01 10:19:00,2011-12-08 19:57:00
21787,RAIN PONCHO RETROSPOT,8752,6962.08,180,115,10,0.86,2010-12-05 11:57:00,2011-12-06 11:39:00
21788,KIDS RAIN MAC BLUE,1199,933.53,66,59,7,0.85,2010-12-02 16:38:00,2011-12-06 11:39:00
21789,KIDS RAIN MAC PINK,796,672.58,67,55,7,0.86,2010-12-01 16:57:00,2011-12-02 13:12:00
21790,VINTAGE SNAP CARDS,13329,10441.47,722,449,6,0.85,2010-12-01 11:57:00,2011-12-09 12:20:00
21791,VINTAGE HEADS AND TAILS CARD GAME,7118,8500.16,485,342,17,1.27,2010-12-01 08:45:00,2011-12-08 19:24:00
21792,CLASSIC FRENCH STYLE BASKET GREEN,331,1388.65,70,58,2,4.59,2010-12-15 15:00:00,2011-08-03 12:58:00
21793,CLASSIC FRENCH STYLE BASKET BROWN,296,1240.44,66,57,1,4.29,2010-12-19 13:31:00,2011-11-28 15:54:00
21794,CLASSIC FRENCH STYLE BASKET NATURAL,501,2064.47,93,79,2,4.4,2010-12-01 12:43:00,2011-10-25 15:34:00
21801,CHRISTMAS TREE DECORATION WITH BELL,457,191.94,22,22,1,0.42,2010-12-02 12:11:00,2011-10-30 11:22:00
21802,CHRISTMAS TREE HEART DECORATION,997,418.74,46,45,2,0.42,2010-12-05 12:34:00,2011-11-21 11:55:00
21803,CHRISTMAS TREE STAR DECORATION,1101,462.42,49,46,1,0.42,2010-12-02 12:11:00,2011-12-09 12:20:00
21804,WHITE CHRISTMAS GARLAND STARS TREES,178,656.7,40,37,1,3.72,2010-12-01 12:43:00,2011-12-02 11:28:00
21807,WHITE CHRISTMAS STAR DECORATION,414,173.88,25,24,1,0.42,2010-12-03 09:31:00,2011-10-31 16:24:00
21808,"CHRISTMAS GARLAND STARS,TREES",99,366.25,21,21,2,3.63,2010-12-01 15:35:00,2011-12-08 13:50:00
21809,CHRISTMAS HANGING TREE WITH BELL,1857,993.66,85,72,4,0.74,2010-12-01 15:35:00,2011-12-09 12:20:00
21810,CHRISTMAS HANGING STAR WITH BELL,5200,2402.12,173,129,4,0.57,2010-12-01 12:49:00,2011-12-09 10:51:00
21811,HANGING HEART WITH BELL,4328,2176.58,155,119,4,0.63,2010-12-01 11:45:00,2011-11-23 12:45:00
21812,GARLAND WITH HEARTS AND BELLS,217,1032.15,42,36,2,4.9,2010-12-06 15:14:00,2011-12-06 11:51:00
21813,GARLAND WITH STARS AND BELLS,250,1187.1,40,38,2,4.9,2010-12-01 15:35:00,2011-12-06 11:51:00
21814,HEART T-LIGHT HOLDER,71,102.95,12,11,1,1.45,2010-12-01 12:23:00,2011-11-27 13:00:00
21815,STAR  T-LIGHT HOLDER,131,189.95,18,15,2,1.45,2010-12-01 12:23:00,2011-11-23 12:58:00
21816,CHRISTMAS TREE T-LIGHT HOLDER,33,47.85,7,6,1,1.45,2010-12-01 12:23:00,2011-11-27 13:00:00
21817,GLITTER CHRISTMAS TREE,902,405.14,54,48,3,0.5,2010-12-01 15:35:00,2011-11-09 15:17:00
21818,GLITTER HEART DECORATION,2696,1279.04,147,117,3,0.51,2010-12-01 15:08:00,2011-12-07 16:56:00
21819,GLITTER CHRISTMAS STAR,2462,1053.46,118,95,5,0.49,2010-12-05 14:45:00,2011-12-08 14:38:00
21820,GLITTER HEART GARLAND WITH BELLS,288,1068.59,58,49,2,3.79,2010-12-02 19:18:00,2011-12-05 16:05:00
21821,GLITTER STAR GARLAND WITH BELLS,223,825.45,40,35,3,3.73,2010-12-02 19:18:00,2011-11-29 16:16:00
21822,GLITTER CHRISTMAS TREE WITH BELLS,573,527.65,58,45,2,1.03,2010-12-05 16:24:00,2011-12-07 11:16:00
21823,PAINTED METAL HEART WITH HOLLY BELL,1195,687.59,69,61,2,0.75,2010-12-01 11:45:00,2011-11-15 12:02:00
21824,PAINTED METAL STAR WITH HOLLY BELLS,1449,697.61,73,63,4,0.6,2010-12-01 11:45:00,2011-11-15 12:02:00
21826,EIGHT PIECE DINOSAUR SET,92,115.0,18,16,2,1.25,2010-12-01 12:54:00,2011-03-16 13:00:00
21827,EIGHT PIECE CREEPY CRAWLIE SET,6,7.5,3,3,1,1.25,2010-12-06 12:55:00,2011-03-29 17:23:00
21828,EIGHT PIECE SNAKE  SET,311,388.75,68,53,4,1.25,2010-12-03 12:24:00,2011-12-07 12:41:00
21829,DINOSAUR KEYRINGS ASSORTED,6354,1310.25,131,104,10,0.21,2010-12-05 11:57:00,2011-10-20 12:07:00
21830,ASSORTED CREEPY CRAWLIES,2551,1073.47,88,63,2,0.44,2010-12-02 13:32:00,2011-11-23 13:39:00
21832,CHOCOLATE CALCULATOR,779,1296.83,115,83,10,1.73,2010-12-01 09:45:00,2011-12-08 19:57:00
21833,CAMOUFLAGE LED TORCH,2628,4278.12,120,87,5,1.68,2010-12-01 14:05:00,2011-12-07 12:26:00
21836,GINGHAM OVEN GLOVE RED HEART,3,11.25,2,2,1,3.75,2010-12-05 12:29:00,2011-01-20 15:22:00
21839,MUMMY MOUSE RED GINGHAM RIBBON,1,5.45,1,1,1,5.45,2011-03-27 14:28:00,2011-03-27 14:28:00
21841,BABY MOUSE RED GINGHAM DRESS,72,306.0,20,19,2,4.25,2011-03-07 17:52:00,2011-11-29 10:57:00
21843,RED RETROSPOT CAKE STAND,1808,17918.8,421,260,15,10.86,2010-12-01 13:31:00,2011-12-08 19:28:00
21844,RED RETROSPOT MUG,1813,4969.15,134,99,10,2.9,2010-12-01 10:52:00,2011-12-06 14:30:00
21845,DAIRY MAID STRIPE MUG,1906,1720.3,82,63,3,1.1,2010-12-03 14:54:00,2011-11-28 11:27:00
21846,PINK DIAMANTE PEN IN GIFT BOX,72,365.62,24,12,1,5.62,2010-12-08 15:56:00,2011-12-08 19:28:00
21847,GREEN  DIAMANTE PEN IN GIFT BOX,9,44.55,5,5,1,4.95,2011-03-28 14:33:00,2011-11-02 15:56:00
21849,SILVER DIAMANTE PEN IN GIFT BOX,50,250.84,22,16,1,5.09,2010-12-02 13:32:00,2011-12-04 14:45:00
21850,BLUE  DIAMANTE PEN IN GIFT BOX,60,271.8,21,12,1,4.92,2010-12-01 16:57:00,2011-12-06 12:56:00
21851,LILAC DIAMANTE PEN IN GIFT BOX,26,138.72,15,12,1,5.62,2010-12-02 13:32:00,2011-11-17 14:29:00
21864,UNION JACK FLAG PASSPORT COVER,609,1190.34,96,65,3,2.07,2010-12-01 16:01:00,2011-12-08 12:07:00
21865,PINK UNION JACK  PASSPORT COVER,220,457.08,68,52,2,2.09,2010-12-05 13:42:00,2011-12-08 12:07:00
21866,UNION JACK FLAG LUGGAGE TAG,534,666.71,106,79,4,1.3,2010-12-01 11:45:00,2011-12-08 12:07:00
21867,PINK UNION JACK  LUGGAGE TAG,261,330.02,75,56,1,1.28,2010-12-01 11:45:00,2011-12-08 20:01:00
21868,POTTING SHED TEA MUG,2344,2924.48,232,153,4,1.34,2010-12-02 11:22:00,2011-12-05 17:17:00
21870,I CAN ONLY PLEASE ONE PERSON MUG,1349,1658.89,137,97,4,1.25,2010-12-01 13:24:00,2011-06-06 16:41:00
21871,SAVE THE PLANET MUG,5264,6150.13,270,133,8,1.38,2010-12-01 09:02:00,2011-12-09 10:20:00
21872,GLAMOROUS  MUG,1265,1365.73,119,81,5,1.36,2010-12-02 11:45:00,2011-12-09 08:48:00
21873,IF YOU CAN'T STAND THE HEAT MUG,1583,1748.59,88,62,4,1.28,2010-12-01 13:24:00,2011-12-08 13:59:00
21874,GIN AND TONIC MUG,2845,3715.61,194,110,7,1.35,2010-12-01 13:24:00,2011-12-09 08:48:00
21875,KINGS CHOICE MUG,2000,2249.56,111,83,3,1.37,2010-12-02 11:02:00,2011-12-09 09:08:00
21876,POTTERING MUG,3541,4049.61,197,141,3,1.38,2010-12-05 10:36:00,2011-12-08 10:59:00
21877,HOME SWEET HOME MUG,5340,6698.56,293,174,11,1.42,2010-12-01 17:24:00,2011-12-09 10:20:00
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2396,1972.9,152,120,6,0.85,2010-12-03 10:43:00,2011-12-08 13:50:00
21879,HEARTS GIFT TAPE,1025,301.93,57,52,3,0.46,2010-12-09 14:55:00,2011-12-05 16:55:00
21880,RED RETROSPOT TAPE,1458,668.94,99,84,9,0.55,2010-12-01 11:49:00,2011-12-07 17:05:00
21881,CUTE CATS TAPE,975,315.55,45,37,6,0.57,2010-12-02 10:27:00,2011-12-05 17:17:00
21882,SKULLS TAPE,598,189.98,38,35,4,0.52,2010-12-03 11:19:00,2011-11-28 13:26:00
21883,STARS GIFT TAPE,1368,581.06,93,82,7,0.56,2010-12-01 08:45:00,2011-12-07 17:05:00
21884,CAKES AND BOWS GIFT  TAPE,1017,318.81,44,43,5,0.5,2010-12-03 11:19:00,2011-12-04 11:45:00
21888,BINGO SET,1551,5718.21,280,210,11,3.83,2010-12-01 16:57:00,2011-12-04 14:15:00
21889,WOODEN BOX OF DOMINOES,5766,7200.95,449,336,11,1.28,2010-12-01 10:29:00,2011-12-08 18:42:00
21890,S/6 WOODEN SKITTLES IN COTTON BAG,1070,3247.16,173,143,8,3.24,2010-12-01 12:03:00,2011-12-08 18:22:00
21891,TRADITIONAL WOODEN SKIPPING ROPE,7904,9998.32,340,264,13,1.39,2010-12-01 10:29:00,2011-12-08 18:22:00
21892,TRADITIONAL WOODEN CATCH CUP GAME,2910,3651.75,295,235,9,1.3,2010-12-01 12:03:00,2011-12-06 12:59:00
21894,POTTING SHED SEED ENVELOPES,471,604.48,71,57,4,1.32,2010-12-01 12:31:00,2011-12-08 13:50:00
21895,POTTING SHED SOW 'N' GROW SET,1,4.25,1,1,1,4.25,2010-12-01 12:31:00,2010-12-01 12:31:00
21896,POTTING SHED TWINE,946,2152.2,89,79,5,2.11,2010-12-08 12:46:00,2011-11-22 13:02:00
21897,POTTING SHED CANDLE CITRONELLA,402,1250.82,2,1,1,2.88,2011-03-24 18:34:00,2011-04-27 11:47:00
21898,POTTING SHED ROSE CANDLE,445,1423.03,7,6,1,3.02,2011-02-17 12:42:00,2011-04-27 11:47:00
21899,GARAGE KEY FOB,2600,1629.82,218,148,4,0.68,2010-12-02 14:09:00,2011-12-08 16:18:00
21900,"KEY FOB , SHED",3081,1959.13,265,166,4,0.69,2010-12-02 15:55:00,2011-12-08 16:18:00
21901,"KEY FOB , BACK DOOR",1742,1140.26,234,143,3,0.68,2010-12-02 14:09:00,2011-12-08 17:54:00
21902,"KEY FOB , FRONT  DOOR",1902,1168.28,161,114,3,0.68,2010-12-02 14:09:00,2011-12-08 16:18:00
21903,MAN FLU METAL SIGN,1127,2356.38,153,113,4,2.24,2010-12-05 13:55:00,2011-12-08 15:51:00
21904,HOUSE WRECKING METAL SIGN,50,105.0,23,21,1,2.1,2010-12-05 13:55:00,2011-05-25 17:31:00
21905,MORE BUTTER METAL SIGN,684,705.31,110,84,5,1.28,2010-12-03 12:43:00,2011-12-06 09:31:00
21906,PHARMACIE FIRST AID TIN,483,3220.81,94,71,15,6.73,2010-12-03 13:43:00,2011-12-05 14:19:00
21907,I'M ON HOLIDAY METAL SIGN,2292,4757.35,329,208,9,2.11,2010-12-01 11:21:00,2011-12-07 15:56:00
21908,CHOCOLATE THIS WAY METAL SIGN,3633,7204.32,374,220,11,2.14,2010-12-02 15:55:00,2011-12-09 08:48:00
21910,WAY OUT METAL SIGN,36,59.4,8,8,2,1.65,2010-12-05 16:24:00,2011-02-16 16:57:00
21911,GARDEN METAL SIGN,105,173.25,20,18,2,1.65,2010-12-02 14:09:00,2011-03-07 13:10:00
21912,VINTAGE SNAKES & LADDERS,1571,5508.53,268,201,8,3.84,2010-12-01 09:45:00,2011-12-08 13:04:00
21913,VINTAGE SEASIDE JIGSAW PUZZLES,305,1142.53,89,72,4,3.83,2010-12-01 08:45:00,2011-12-07 13:35:00
21914,BLUE HARMONICA IN BOX,7431,9218.88,517,306,12,1.28,2010-12-01 11:41:00,2011-12-09 12:16:00
21915,RED  HARMONICA IN BOX,20945,23756.43,561,349,15,1.26,2010-12-01 11:41:00,2011-12-07 15:07:00
21916,SET 12 RETRO WHITE CHALK STICKS,4362,1771.12,248,156,6,0.43,2010-12-01 11:57:00,2011-12-09 12:31:00
21917,SET 12 KIDS  WHITE CHALK STICKS,4090,1651.14,186,132,10,0.43,2010-12-01 14:34:00,2011-12-08 15:03:00
21918,SET 12 KIDS COLOUR  CHALK STICKS,7012,2814.28,282,193,16,0.43,2010-12-02 09:44:00,2011-12-09 12:16:00
21922,UNION STRIPE WITH FRINGE  HAMMOCK,758,5674.14,167,113,6,7.95,2010-12-01 14:38:00,2011-12-06 11:53:00
21925,UNION STRIPE CUSHION COVER,403,503.75,65,38,2,1.25,2010-12-02 17:41:00,2011-12-06 17:49:00
21926,RED/CREAM STRIPE CUSHION COVER,414,509.9,60,35,3,1.25,2011-01-19 15:20:00,2011-12-08 12:07:00
21927,BLUE/CREAM STRIPE CUSHION COVER,622,769.9,98,41,3,1.25,2010-12-02 17:41:00,2011-12-01 19:42:00
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,9699,18053.48,542,264,11,2.03,2010-12-01 14:11:00,2011-12-07 14:52:00
21929,JUMBO BAG PINK VINTAGE PAISLEY,9888,18427.9,602,308,14,2.04,2010-12-01 09:37:00,2011-12-09 12:19:00
21930,JUMBO STORAGE BAG SKULLS,5694,10865.83,471,220,8,2.03,2010-12-01 12:43:00,2011-12-08 13:46:00
21931,JUMBO STORAGE BAG SUKI,11513,21784.84,774,333,15,2.03,2010-12-01 09:37:00,2011-12-09 12:19:00
21932,SCANDINAVIAN PAISLEY PICNIC BAG,2463,4357.06,319,218,13,1.85,2010-12-03 12:24:00,2011-12-07 12:55:00
21933,PINK VINTAGE PAISLEY PICNIC BAG,2406,4289.26,283,198,12,1.85,2010-12-03 12:24:00,2011-12-08 13:04:00
21934,SKULL SHOULDER BAG,1288,2081.2,143,85,8,1.65,2010-12-01 09:41:00,2011-12-06 15:17:00
21935,SUKI  SHOULDER BAG,1763,2824.37,204,121,12,1.64,2010-12-01 14:41:00,2011-12-08 12:07:00
21936,RED RETROSPOT PICNIC BAG,3756,10365.76,385,223,15,2.95,2010-12-03 15:19:00,2011-12-07 14:54:00
21937,STRAWBERRY   PICNIC BAG,1590,4430.5,206,146,13,2.93,2010-12-03 15:19:00,2011-12-04 12:32:00
21942,SKULLS DESIGN FLANNEL,161,134.55,23,14,1,0.83,2010-12-10 12:20:00,2011-12-05 14:49:00
21943,CAKES AND RABBITS DESIGN FLANNEL,57,48.45,10,7,2,0.85,2010-12-12 12:08:00,2011-11-11 11:11:00
21944,KITTENS DESIGN FLANNEL,232,177.88,33,24,4,0.77,2010-12-12 10:57:00,2011-12-08 19:57:00
21945,STRAWBERRIES  DESIGN FLANNEL,225,190.79,29,27,2,0.83,2010-12-03 12:48:00,2011-12-06 12:56:00
21946,PARTY TIME DESIGN FLANNEL,72,58.9,11,8,2,0.81,2010-12-12 12:08:00,2011-12-05 14:49:00
21947,SET OF 6 HEART CHOPSTICKS,594,741.48,82,62,7,1.36,2010-12-03 17:20:00,2011-12-06 14:23:00
21948,SET OF 6 CAKE CHOPSTICKS,417,541.82,54,37,5,1.4,2010-12-02 14:09:00,2011-12-05 17:17:00
21949,SET OF 6 STRAWBERRY CHOPSTICKS,613,725.49,59,46,6,1.31,2010-12-02 14:09:00,2011-12-05 17:17:00
21955,DOORMAT UNION JACK GUNS AND ROSES,1157,6619.41,155,108,6,7.76,2010-12-01 11:45:00,2011-12-07 08:41:00
21967,PACK OF 12 SKULL TISSUES,5162,1504.98,173,129,11,0.32,2010-12-01 13:24:00,2011-12-08 14:38:00
21972,SET OF 36 DINOSAUR PAPER DOILIES,292,423.4,39,35,8,1.45,2010-12-23 12:58:00,2011-11-30 12:41:00
21973,SET OF 36 MUSHROOM PAPER DOILIES,159,230.55,30,25,6,1.45,2010-12-06 11:26:00,2011-11-28 11:18:00
21974,SET OF 36 PAISLEY FLOWER DOILIES,2036,2942.51,229,177,13,1.49,2010-12-02 13:14:00,2011-12-07 14:43:00
21975,PACK OF 60 DINOSAUR CAKE CASES,12106,5919.28,529,287,17,0.56,2010-12-01 09:37:00,2011-12-08 12:43:00
