InvoiceNo,CustomerID,Country,OrderDate,OrderMonth,order_line_count,order_unique_products,order_total_quantity,order_total_revenue,order_avg_unit_price
544910,16072,United Kingdom,2011-02-24 14:32:00,2011-02,23,23,140,584.32,8.4
544911,16838,United Kingdom,2011-02-24 15:01:00,2011-02,14,14,93,392.12,15.41
544912,18198,United Kingdom,2011-02-24 15:12:00,2011-02,9,9,302,303.22,1.12
544913,15543,United Kingdom,2011-02-24 15:26:00,2011-02,28,26,86,127.86,2.2
544914,16722,United Kingdom,2011-02-24 15:39:00,2011-02,15,15,229,314.36,1.49
544915,13777,United Kingdom,2011-02-24 15:41:00,2011-02,5,5,90,179.04,2.31
544916,17377,United Kingdom,2011-02-24 15:42:00,2011-02,19,19,89,132.17,2.46
544917,13751,United Kingdom,2011-02-24 15:56:00,2011-02,9,9,152,296.25,3.53
544918,13081,United Kingdom,2011-02-24 16:30:00,2011-02,49,49,561,836.24,1.95
544919,13725,United Kingdom,2011-02-24 16:31:00,2011-02,10,10,98,147.3,1.74
544920,13081,United Kingdom,2011-02-24 16:31:00,2011-02,24,24,221,736.95,5.11
544921,17090,United Kingdom,2011-02-24 16:35:00,2011-02,11,11,208,400.8,2.25
544922,15847,United Kingdom,2011-02-24 16:46:00,2011-02,9,9,348,180.68,2.26
544923,12877,United Kingdom,2011-02-24 17:14:00,2011-02,1,1,16,79.2,4.95
544924,13851,United Kingdom,2011-02-24 17:18:00,2011-02,17,17,150,246.32,2.32
544925,16997,United Kingdom,2011-02-24 17:28:00,2011-02,4,4,120,234.0,1.95
544926,13468,United Kingdom,2011-02-24 17:50:00,2011-02,6,6,32,105.2,4.8
544929,15189,United Kingdom,2011-02-24 18:14:00,2011-02,3,3,100,310.92,5.65
544930,17472,United Kingdom,2011-02-24 18:26:00,2011-02,51,50,141,189.56,1.84
544931,13501,Switzerland,2011-02-24 18:59:00,2011-02,52,52,560,1340.32,3.73
544932,16133,United Kingdom,2011-02-25 08:14:00,2011-02,11,11,144,307.2,2.57
544933,12633,Germany,2011-02-25 08:44:00,2011-02,34,34,589,1012.82,2.5
544934,13345,United Kingdom,2011-02-25 09:01:00,2011-02,20,20,141,389.5,5.64
544935,13870,United Kingdom,2011-02-25 09:09:00,2011-02,34,34,384,544.03,2.92
544936,15769,United Kingdom,2011-02-25 09:37:00,2011-02,1,1,204,1295.4,6.35
544937,12839,United Kingdom,2011-02-25 10:09:00,2011-02,20,20,212,351.56,1.94
544939,17034,United Kingdom,2011-02-25 10:10:00,2011-02,6,6,98,141.8,2.43
544940,16592,United Kingdom,2011-02-25 10:19:00,2011-02,29,29,334,455.28,2.41
544941,12841,United Kingdom,2011-02-25 10:25:00,2011-02,11,11,120,169.94,1.84
544942,15544,United Kingdom,2011-02-25 10:29:00,2011-02,24,24,304,365.1,1.53
544943,15845,United Kingdom,2011-02-25 10:39:00,2011-02,27,27,358,929.22,3.15
544944,14541,United Kingdom,2011-02-25 10:46:00,2011-02,17,16,96,292.4,3.46
544945,17735,United Kingdom,2011-02-25 10:53:00,2011-02,48,48,508,847.38,2.27
544968,13458,United Kingdom,2011-02-25 11:30:00,2011-02,21,21,350,676.92,2.66
544969,15712,United Kingdom,2011-02-25 11:32:00,2011-02,18,18,109,299.8,3.84
544970,13362,United Kingdom,2011-02-25 11:33:00,2011-02,52,52,336,812.7,3.72
544996,12474,Germany,2011-02-25 11:53:00,2011-02,13,13,124,287.58,6.23
544998,14470,United Kingdom,2011-02-25 11:56:00,2011-02,35,35,138,297.64,4.67
544999,17388,United Kingdom,2011-02-25 12:28:00,2011-02,1,1,360,381.6,1.06
545000,15281,United Kingdom,2011-02-25 12:37:00,2011-02,12,12,85,234.15,3.33
545001,16841,United Kingdom,2011-02-25 12:40:00,2011-02,22,22,230,317.38,1.89
545002,13001,United Kingdom,2011-02-25 12:43:00,2011-02,5,5,220,278.28,3.0
545004,13753,United Kingdom,2011-02-25 12:48:00,2011-02,35,35,512,741.26,1.79
545011,13666,United Kingdom,2011-02-25 13:05:00,2011-02,7,7,13,43.65,3.35
545012,13666,United Kingdom,2011-02-25 13:08:00,2011-02,1,1,24,20.4,0.85
545013,13093,United Kingdom,2011-02-25 13:09:00,2011-02,17,17,283,467.52,1.57
545014,18223,United Kingdom,2011-02-25 13:15:00,2011-02,27,27,211,502.85,3.6
545015,13742,United Kingdom,2011-02-25 13:40:00,2011-02,10,10,51,176.05,4.96
545016,16473,United Kingdom,2011-02-25 13:51:00,2011-02,5,5,67,68.4,1.34
545017,12361,Belgium,2011-02-25 13:51:00,2011-02,10,10,91,189.9,3.34
545018,14481,United Kingdom,2011-02-25 13:53:00,2011-02,12,12,234,302.86,1.54
545019,15093,United Kingdom,2011-02-25 13:56:00,2011-02,29,29,813,759.08,1.52
545020,13792,United Kingdom,2011-02-25 14:03:00,2011-02,4,4,28,74.6,2.95
545021,17663,United Kingdom,2011-02-25 14:11:00,2011-02,19,19,179,371.39,2.7
545022,12921,United Kingdom,2011-02-25 14:24:00,2011-02,30,30,229,522.75,2.91
545023,12921,United Kingdom,2011-02-25 14:25:00,2011-02,41,41,552,678.15,1.65
545026,15939,United Kingdom,2011-02-25 14:51:00,2011-02,4,4,204,247.8,1.16
545028,13973,United Kingdom,2011-02-25 15:21:00,2011-02,11,11,109,264.7,3.76
545029,14541,United Kingdom,2011-02-25 15:27:00,2011-02,2,2,20,69.0,3.95
545030,13798,United Kingdom,2011-02-25 15:32:00,2011-02,5,5,396,532.72,1.39
545031,15990,United Kingdom,2011-02-25 15:35:00,2011-02,23,23,171,401.37,4.08
545032,14051,United Kingdom,2011-02-25 15:37:00,2011-02,7,7,100,476.8,5.27
545034,13493,Switzerland,2011-02-25 16:42:00,2011-02,4,4,66,179.35,14.84
545035,15078,United Kingdom,2011-02-25 17:03:00,2011-02,18,18,202,430.26,2.65
545036,14573,United Kingdom,2011-02-25 17:25:00,2011-02,28,28,39,168.6,4.9
545037,14532,United Kingdom,2011-02-27 10:02:00,2011-02,21,21,66,386.9,6.64
545038,13684,United Kingdom,2011-02-27 10:13:00,2011-02,29,29,38,65.13,1.73
545039,17243,United Kingdom,2011-02-27 10:22:00,2011-02,19,19,145,344.05,4.73
545041,14952,United Kingdom,2011-02-27 10:30:00,2011-02,16,16,209,524.95,4.4
545042,13261,United Kingdom,2011-02-27 10:41:00,2011-02,8,8,190,845.1,5.56
545043,16407,United Kingdom,2011-02-27 11:05:00,2011-02,20,20,78,197.15,4.29
545044,15738,United Kingdom,2011-02-27 11:31:00,2011-02,14,14,204,333.92,1.93
545045,15708,United Kingdom,2011-02-27 11:40:00,2011-02,62,55,248,592.55,3.55
545046,16598,United Kingdom,2011-02-27 11:42:00,2011-02,10,10,73,145.05,2.56
545047,14147,United Kingdom,2011-02-27 11:42:00,2011-02,2,2,40,182.8,5.22
545048,14810,United Kingdom,2011-02-27 11:48:00,2011-02,24,24,87,180.65,2.37
545049,15046,United Kingdom,2011-02-27 11:53:00,2011-02,6,6,101,109.85,0.86
545050,15951,United Kingdom,2011-02-27 11:57:00,2011-02,22,22,174,375.17,3.52
545051,12599,France,2011-02-27 11:58:00,2011-02,5,5,71,110.6,4.77
545052,13971,United Kingdom,2011-02-27 12:27:00,2011-02,16,16,260,333.48,2.46
545053,17516,United Kingdom,2011-02-27 12:41:00,2011-02,62,60,209,318.03,2.28
545054,14472,United Kingdom,2011-02-27 12:41:00,2011-02,64,61,288,397.92,2.19
545055,17516,United Kingdom,2011-02-27 12:45:00,2011-02,1,1,4,6.6,1.65
545056,16745,United Kingdom,2011-02-27 12:48:00,2011-02,22,22,505,486.65,1.72
545057,13630,United Kingdom,2011-02-27 12:49:00,2011-02,13,13,140,299.14,2.56
545058,13767,United Kingdom,2011-02-27 13:03:00,2011-02,12,12,169,317.87,3.51
545059,14157,United Kingdom,2011-02-27 13:04:00,2011-02,37,36,186,269.18,1.81
545060,15547,United Kingdom,2011-02-27 13:47:00,2011-02,62,60,268,392.84,2.81
545061,15547,United Kingdom,2011-02-27 13:52:00,2011-02,1,1,1,14.95,14.95
545062,12748,United Kingdom,2011-02-27 14:07:00,2011-02,64,64,99,267.2,3.38
545063,14606,United Kingdom,2011-02-27 14:26:00,2011-02,36,36,47,134.72,3.19
545064,13636,United Kingdom,2011-02-27 14:29:00,2011-02,11,11,65,154.5,4.85
545065,12431,Australia,2011-02-27 14:43:00,2011-02,10,10,217,412.55,3.44
545066,13610,United Kingdom,2011-02-27 14:44:00,2011-02,40,38,103,234.12,2.95
545067,17894,United Kingdom,2011-02-27 14:49:00,2011-02,29,28,64,258.4,2.61
545069,14745,United Kingdom,2011-02-27 15:25:00,2011-02,7,7,188,240.6,1.35
545070,16493,United Kingdom,2011-02-27 15:42:00,2011-02,8,8,168,240.0,1.56
545071,15996,United Kingdom,2011-02-27 15:59:00,2011-02,31,31,118,210.09,2.95
545072,12781,Czech Republic,2011-02-28 08:43:00,2011-02,15,15,346,549.26,1.93
545073,14036,United Kingdom,2011-02-28 09:26:00,2011-02,38,38,268,626.65,4.37
545074,17655,United Kingdom,2011-02-28 09:28:00,2011-02,12,12,278,306.7,1.51
545075,14211,United Kingdom,2011-02-28 09:33:00,2011-02,20,20,168,319.9,3.02
545076,15235,United Kingdom,2011-02-28 09:43:00,2011-02,9,9,147,147.9,1.45
545077,14616,United Kingdom,2011-02-28 10:07:00,2011-02,1,1,24,10.08,0.42
545079,18283,United Kingdom,2011-02-28 10:30:00,2011-02,29,29,58,100.95,2.37
545080,13004,United Kingdom,2011-02-28 10:33:00,2011-02,24,24,301,301.91,1.64
545081,16057,United Kingdom,2011-02-28 10:35:00,2011-02,40,40,217,683.98,4.48
545082,16992,United Kingdom,2011-02-28 10:37:00,2011-02,26,26,228,421.6,2.92
545083,15724,United Kingdom,2011-02-28 10:40:00,2011-02,5,5,31,103.65,3.91
545084,12458,Switzerland,2011-02-28 10:55:00,2011-02,19,19,270,441.92,3.89
545085,15039,United Kingdom,2011-02-28 11:19:00,2011-02,66,64,424,891.83,3.13
545086,12678,France,2011-02-28 11:43:00,2011-02,13,13,214,353.43,3.11
545087,16422,United Kingdom,2011-02-28 11:46:00,2011-02,8,8,467,513.45,2.04
545103,15039,United Kingdom,2011-02-28 11:57:00,2011-02,1,1,2,11.9,5.95
545105,12598,France,2011-02-28 11:58:00,2011-02,26,26,316,720.86,3.09
545140,12464,Belgium,2011-02-28 12:08:00,2011-02,3,3,15,149.95,10.83
545148,13675,United Kingdom,2011-02-28 12:14:00,2011-02,15,15,204,308.44,2.11
545149,15062,United Kingdom,2011-02-28 12:19:00,2011-02,13,13,101,251.9,3.11
545150,14227,United Kingdom,2011-02-28 12:27:00,2011-02,46,46,385,736.7,3.5
545151,16668,United Kingdom,2011-02-28 12:46:00,2011-02,3,3,84,50.76,0.71
545152,15227,United Kingdom,2011-02-28 12:47:00,2011-02,14,14,208,306.84,4.66
545153,16667,United Kingdom,2011-02-28 12:57:00,2011-02,20,20,77,200.4,3.48
545154,12921,United Kingdom,2011-02-28 13:09:00,2011-02,27,27,206,425.5,2.89
545155,14527,United Kingdom,2011-02-28 13:25:00,2011-02,11,11,20,122.0,7.04
545156,13509,United Kingdom,2011-02-28 13:27:00,2011-02,12,12,260,209.32,0.89
545157,14239,United Kingdom,2011-02-28 13:27:00,2011-02,12,12,150,205.38,3.4
545158,15874,United Kingdom,2011-02-28 13:28:00,2011-02,5,5,52,584.35,52.51
545159,12748,United Kingdom,2011-02-28 13:31:00,2011-02,4,4,17,13.05,1.15
545161,16187,United Kingdom,2011-02-28 13:34:00,2011-02,9,9,124,195.0,3.31
545162,16187,United Kingdom,2011-02-28 13:35:00,2011-02,22,22,247,480.9,3.7
545163,16607,United Kingdom,2011-02-28 13:39:00,2011-02,13,13,139,216.05,1.63
545164,16458,United Kingdom,2011-02-28 13:40:00,2011-02,11,11,98,173.7,1.89
545165,16339,United Kingdom,2011-02-28 13:41:00,2011-02,18,17,21,94.05,4.96
545166,17027,United Kingdom,2011-02-28 14:03:00,2011-02,39,38,85,232.43,3.1
545170,14078,United Kingdom,2011-02-28 14:15:00,2011-02,7,7,34,170.05,2.47
545180,12728,France,2011-02-28 14:42:00,2011-02,12,12,73,200.72,4.63
545181,12509,France,2011-02-28 14:45:00,2011-02,7,7,55,176.5,5.56
545182,14046,United Kingdom,2011-02-28 14:48:00,2011-02,14,14,460,154.99,0.54
545183,15570,United Kingdom,2011-02-28 14:59:00,2011-02,18,18,100,314.9,5.79
545184,13292,United Kingdom,2011-02-28 15:00:00,2011-02,14,14,133,249.57,4.68
545185,16027,United Kingdom,2011-02-28 15:04:00,2011-02,1,1,144,79.2,0.55
545186,17841,United Kingdom,2011-02-28 15:05:00,2011-02,47,47,114,229.9,2.33
545187,16427,United Kingdom,2011-02-28 15:18:00,2011-02,4,4,84,109.8,1.35
545188,14056,United Kingdom,2011-02-28 15:19:00,2011-02,125,115,366,582.37,2.18
545190,15656,United Kingdom,2011-02-28 15:32:00,2011-02,15,15,89,242.95,4.84
545191,12811,Portugal,2011-02-28 15:39:00,2011-02,14,14,104,240.25,4.01
545213,16518,United Kingdom,2011-02-28 16:36:00,2011-02,11,11,124,190.7,2.49
545214,17165,United Kingdom,2011-02-28 16:39:00,2011-02,10,10,100,158.68,3.07
545218,17462,United Kingdom,2011-02-28 17:01:00,2011-02,14,14,155,463.41,2.82
545220,14620,United Kingdom,2011-03-01 08:30:00,2011-03,15,15,73,235.35,4.74
545221,14740,United Kingdom,2011-03-01 08:35:00,2011-03,30,30,260,521.1,2.85
545222,13880,United Kingdom,2011-03-01 08:49:00,2011-03,9,9,94,200.1,2.62
545223,16462,United Kingdom,2011-03-01 08:58:00,2011-03,1,1,4,34.0,8.5
545224,17068,United Kingdom,2011-03-01 09:03:00,2011-03,11,11,86,182.7,2.56
545225,12971,United Kingdom,2011-03-01 09:22:00,2011-03,3,3,136,161.8,1.62
545226,12428,Finland,2011-03-01 09:33:00,2011-03,95,95,852,1943.4,3.09
545227,12428,Finland,2011-03-01 09:35:00,2011-03,98,98,1273,2474.62,3.11
545228,16078,United Kingdom,2011-03-01 09:47:00,2011-03,1,1,16,79.2,4.95
545229,16915,United Kingdom,2011-03-01 09:52:00,2011-03,3,3,18,54.3,3.33
545231,15194,United Kingdom,2011-03-01 10:08:00,2011-03,12,12,255,307.62,1.62
545232,15676,United Kingdom,2011-03-01 10:19:00,2011-03,61,61,555,897.8,3.02
545233,18044,United Kingdom,2011-03-01 10:25:00,2011-03,10,10,100,72.12,1.93
545234,18075,United Kingdom,2011-03-01 10:26:00,2011-03,12,12,109,256.85,4.47
545235,12683,France,2011-03-01 10:31:00,2011-03,17,17,247,352.2,2.93
545237,15709,United Kingdom,2011-03-01 10:38:00,2011-03,6,6,121,133.25,2.42
545238,15241,United Kingdom,2011-03-01 11:02:00,2011-03,28,28,434,395.33,1.58
545276,12933,United Kingdom,2011-03-01 11:30:00,2011-03,8,7,65,110.75,2.5
545279,17811,United Kingdom,2011-03-01 11:36:00,2011-03,7,7,53,122.5,3.46
545287,15971,United Kingdom,2011-03-01 11:42:00,2011-03,1,1,60,117.0,1.95
545288,15311,United Kingdom,2011-03-01 11:48:00,2011-03,33,33,1003,1390.06,2.56
545289,14732,United Kingdom,2011-03-01 11:55:00,2011-03,30,30,242,470.88,3.31
545290,14688,United Kingdom,2011-03-01 12:01:00,2011-03,17,17,113,209.05,2.4
545294,17965,United Kingdom,2011-03-01 12:07:00,2011-03,33,33,298,313.58,1.77
545295,12709,Germany,2011-03-01 12:09:00,2011-03,14,14,384,762.5,2.77
545300,15092,United Kingdom,2011-03-01 12:24:00,2011-03,19,19,116,323.16,4.66
545301,12679,France,2011-03-01 12:26:00,2011-03,42,42,333,794.06,3.21
545302,14506,United Kingdom,2011-03-01 12:46:00,2011-03,38,38,107,297.16,4.02
545303,15319,United Kingdom,2011-03-01 12:48:00,2011-03,16,16,175,204.5,3.24
545304,16212,United Kingdom,2011-03-01 12:51:00,2011-03,30,30,151,498.15,4.91
545305,15257,United Kingdom,2011-03-01 12:58:00,2011-03,7,7,46,317.15,30.96
545306,17027,United Kingdom,2011-03-01 13:04:00,2011-03,2,2,6,13.2,3.3
545308,14656,United Kingdom,2011-03-01 13:19:00,2011-03,29,29,40,133.11,3.55
545309,13884,United Kingdom,2011-03-01 13:40:00,2011-03,7,7,49,138.15,3.5
545310,15456,United Kingdom,2011-03-01 13:45:00,2011-03,5,5,21,17.67,1.48
545311,15660,United Kingdom,2011-03-01 13:45:00,2011-03,9,9,108,155.0,1.69
545312,15456,United Kingdom,2011-03-01 13:51:00,2011-03,28,28,202,185.7,2.0
545313,15953,United Kingdom,2011-03-01 13:55:00,2011-03,10,10,135,242.03,3.43
545314,12866,Belgium,2011-03-01 14:11:00,2011-03,26,26,171,559.12,4.42
545318,14676,United Kingdom,2011-03-01 14:26:00,2011-03,11,11,504,556.32,1.62
545319,16839,United Kingdom,2011-03-01 14:42:00,2011-03,4,4,152,412.32,2.48
545320,14156,EIRE,2011-03-01 14:47:00,2011-03,6,6,669,2541.15,4.17
545321,12747,United Kingdom,2011-03-01 14:53:00,2011-03,12,12,146,310.78,3.11
545322,13599,United Kingdom,2011-03-01 14:56:00,2011-03,15,15,349,580.57,2.7
545323,12352,Norway,2011-03-01 14:57:00,2011-03,5,5,26,144.35,12.21
545324,13110,United Kingdom,2011-03-01 14:58:00,2011-03,27,27,68,268.6,5.27
545325,16525,United Kingdom,2011-03-01 15:01:00,2011-03,4,4,322,329.34,2.4
545326,14560,United Kingdom,2011-03-01 15:12:00,2011-03,2,2,5,34.75,7.45
545327,13166,United Kingdom,2011-03-01 15:16:00,2011-03,41,39,216,417.2,2.39
545328,16389,United Kingdom,2011-03-01 15:47:00,2011-03,6,6,59,119.65,1.96
545331,17961,United Kingdom,2011-03-01 15:49:00,2011-03,1,1,2,2.5,1.25
545332,12352,Norway,2011-03-01 15:52:00,2011-03,3,1,3,840.3,280.1
545334,15750,United Kingdom,2011-03-01 16:34:00,2011-03,47,44,256,270.4,1.84
545336,12428,Finland,2011-03-01 16:53:00,2011-03,1,1,2,551.2,275.6
545337,15984,United Kingdom,2011-03-01 17:28:00,2011-03,33,30,120,227.6,3.97
545338,17449,United Kingdom,2011-03-01 17:32:00,2011-03,51,50,156,338.34,3.19
545339,14292,United Kingdom,2011-03-02 08:26:00,2011-03,19,19,228,463.0,3.2
545340,15416,United Kingdom,2011-03-02 08:41:00,2011-03,69,69,786,1375.24,3.51
545341,17949,United Kingdom,2011-03-02 09:03:00,2011-03,1,1,150,1642.5,10.95
545342,13497,United Kingdom,2011-03-02 09:04:00,2011-03,10,10,109,194.55,2.12
545343,15733,United Kingdom,2011-03-02 09:05:00,2011-03,10,10,62,162.3,4.35
545344,16678,United Kingdom,2011-03-02 09:24:00,2011-03,18,18,182,312.18,2.14
545345,14180,United Kingdom,2011-03-02 09:33:00,2011-03,16,16,41,382.1,17.02
545346,12834,United Kingdom,2011-03-02 09:49:00,2011-03,18,18,110,312.38,4.89
545347,13094,United Kingdom,2011-03-02 10:20:00,2011-03,1,1,72,76.32,1.06
545348,12913,United Kingdom,2011-03-02 10:49:00,2011-03,4,4,87,134.97,3.45
545349,18118,United Kingdom,2011-03-02 11:07:00,2011-03,34,34,146,172.6,2.25
545377,14606,United Kingdom,2011-03-02 11:32:00,2011-03,37,37,62,122.07,2.46
545398,13722,United Kingdom,2011-03-02 11:43:00,2011-03,46,46,958,1463.47,3.04
545399,14934,Channel Islands,2011-03-02 11:48:00,2011-03,39,39,459,828.84,3.57
545400,17048,United Kingdom,2011-03-02 12:03:00,2011-03,23,23,281,501.99,2.28
545408,15067,United Kingdom,2011-03-02 12:10:00,2011-03,35,35,335,848.05,4.02
545410,16670,United Kingdom,2011-03-02 12:18:00,2011-03,40,40,371,615.33,2.38
545411,16128,United Kingdom,2011-03-02 12:21:00,2011-03,20,20,174,388.3,3.35
545412,15061,United Kingdom,2011-03-02 12:24:00,2011-03,7,7,203,597.81,2.98
545413,15061,United Kingdom,2011-03-02 12:24:00,2011-03,3,3,750,255.0,0.34
545414,12980,United Kingdom,2011-03-02 12:43:00,2011-03,1,1,24,838.8,34.95
545415,15641,United Kingdom,2011-03-02 13:03:00,2011-03,31,31,309,453.79,1.79
545416,17770,United Kingdom,2011-03-02 13:35:00,2011-03,21,21,231,603.17,4.08
545417,15622,United Kingdom,2011-03-02 13:42:00,2011-03,29,29,222,576.0,5.04
545418,14473,United Kingdom,2011-03-02 13:56:00,2011-03,1,1,10,85.0,8.5
545419,15104,United Kingdom,2011-03-02 14:16:00,2011-03,28,28,220,374.64,5.04
545423,15643,United Kingdom,2011-03-02 14:34:00,2011-03,23,23,176,337.1,5.25
545425,16792,United Kingdom,2011-03-02 14:39:00,2011-03,11,10,43,100.43,3.46
545426,15189,United Kingdom,2011-03-02 14:41:00,2011-03,6,6,82,276.66,3.62
545427,16792,United Kingdom,2011-03-02 14:41:00,2011-03,1,1,1,9.95,9.95
545428,14239,United Kingdom,2011-03-02 14:43:00,2011-03,22,22,148,430.5,4.3
545429,15031,United Kingdom,2011-03-02 14:46:00,2011-03,24,24,67,150.83,3.06
545430,15636,United Kingdom,2011-03-02 14:50:00,2011-03,8,8,82,306.7,4.35
545431,12873,United Kingdom,2011-03-02 14:58:00,2011-03,4,4,128,374.0,4.04
545433,17923,United Kingdom,2011-03-02 15:15:00,2011-03,1,1,50,207.5,4.15
545435,16217,United Kingdom,2011-03-02 15:28:00,2011-03,11,11,60,183.0,4.25
545441,14657,United Kingdom,2011-03-02 16:17:00,2011-03,14,14,62,108.32,2.12
545445,17738,United Kingdom,2011-03-02 16:26:00,2011-03,41,41,292,779.92,4.29
545447,17426,United Kingdom,2011-03-02 16:34:00,2011-03,66,66,546,1193.88,3.98
545448,12753,Japan,2011-03-02 16:35:00,2011-03,1,1,6,15.3,2.55
545459,17576,United Kingdom,2011-03-02 17:21:00,2011-03,15,15,150,136.12,3.14
545460,13230,United Kingdom,2011-03-02 17:32:00,2011-03,76,71,133,275.53,2.23
545461,14388,United Kingdom,2011-03-03 08:24:00,2011-03,22,22,219,401.45,3.44
545462,17567,United Kingdom,2011-03-03 08:24:00,2011-03,29,29,348,535.38,2.04
545463,13784,United Kingdom,2011-03-03 08:36:00,2011-03,3,3,57,96.75,5.52
545465,16957,United Kingdom,2011-03-03 09:25:00,2011-03,4,4,64,114.84,1.82
545466,18102,United Kingdom,2011-03-03 09:26:00,2011-03,1,1,200,1396.0,6.98
545467,15304,United Kingdom,2011-03-03 09:39:00,2011-03,4,4,15,105.45,7.9
545468,16571,United Kingdom,2011-03-03 09:41:00,2011-03,29,29,378,436.68,1.98
545469,17646,United Kingdom,2011-03-03 10:09:00,2011-03,18,18,85,345.85,5.37
545470,14483,United Kingdom,2011-03-03 10:26:00,2011-03,9,9,97,137.1,1.85
545471,15087,United Kingdom,2011-03-03 10:34:00,2011-03,15,15,470,306.94,2.04
545474,16709,United Kingdom,2011-03-03 10:55:00,2011-03,31,31,363,1120.53,4.86
545475,12415,Australia,2011-03-03 10:59:00,2011-03,82,82,10272,16726.84,3.14
545477,14573,United Kingdom,2011-03-03 11:07:00,2011-03,16,16,28,134.5,5.77
545503,15719,United Kingdom,2011-03-03 11:34:00,2011-03,29,29,78,183.65,2.74
545505,17856,United Kingdom,2011-03-03 11:40:00,2011-03,5,5,347,482.81,4.45
545512,17389,United Kingdom,2011-03-03 12:00:00,2011-03,5,5,42,124.68,3.61
545514,15053,United Kingdom,2011-03-03 12:06:00,2011-03,20,19,257,222.65,1.83
545515,12727,France,2011-03-03 12:06:00,2011-03,28,28,317,534.76,3.07
545517,12727,France,2011-03-03 12:20:00,2011-03,2,2,25,38.4,9.43
545518,18218,United Kingdom,2011-03-03 12:24:00,2011-03,15,15,310,289.22,1.51
545519,16159,United Kingdom,2011-03-03 12:27:00,2011-03,14,14,236,348.2,1.87
545521,17995,United Kingdom,2011-03-03 12:30:00,2011-03,2,2,133,76.1,1.68
545522,15596,United Kingdom,2011-03-03 12:35:00,2011-03,17,17,149,303.03,3.09
545523,14524,United Kingdom,2011-03-03 12:41:00,2011-03,40,39,69,194.6,3.32
545524,17374,United Kingdom,2011-03-03 12:53:00,2011-03,12,12,29,191.95,7.17
545526,17789,United Kingdom,2011-03-03 13:14:00,2011-03,14,14,74,225.9,3.97
545530,17416,United Kingdom,2011-03-03 13:45:00,2011-03,98,98,1345,2114.71,2.55
545533,12524,Germany,2011-03-03 14:04:00,2011-03,23,23,343,475.44,3.14
545534,17652,United Kingdom,2011-03-03 14:05:00,2011-03,13,13,98,222.3,2.93
545535,13199,United Kingdom,2011-03-03 14:09:00,2011-03,2,2,96,73.92,0.77
545536,12417,Belgium,2011-03-03 14:12:00,2011-03,19,19,126,410.0,6.69
545543,13476,United Kingdom,2011-03-03 14:43:00,2011-03,29,29,164,727.6,13.09
545544,14057,United Kingdom,2011-03-03 14:56:00,2011-03,20,20,459,294.33,1.03
545545,17841,United Kingdom,2011-03-03 15:02:00,2011-03,49,48,87,187.11,2.21
545550,18041,United Kingdom,2011-03-03 15:11:00,2011-03,7,7,203,148.49,2.07
545555,17757,United Kingdom,2011-03-03 15:17:00,2011-03,20,20,57,137.62,2.56
545557,12500,Germany,2011-03-03 15:30:00,2011-03,5,5,193,249.84,4.8
